mun_res,year_notif,mon_notif,cases
230440,2020,1,5
230460,2020,1,1
230523,2020,1,3
230540,2020,1,1
230565,2020,1,2
230730,2020,1,1
230770,2020,1,1
230850,2020,1,1
231110,2020,1,1
231290,2020,1,1
240020,2020,1,1
240300,2020,1,1
240650,2020,1,1
240800,2020,1,2
240810,2020,1,2
241260,2020,1,1
241290,2020,1,1
251130,2020,1,1
251390,2020,1,1
251720,2020,1,1
260060,2020,1,1
260290,2020,1,1
260300,2020,1,2
260392,2020,1,1
260410,2020,1,1
260415,2020,1,1
260580,2020,1,1
260720,2020,1,1
260790,2020,1,1
261090,2020,1,1
261220,2020,1,3
261240,2020,1,1
261255,2020,1,1
261260,2020,1,1
261390,2020,1,2
261400,2020,1,1
261410,2020,1,1
261620,2020,1,2
270030,2020,1,1
270235,2020,1,1
270310,2020,1,2
270642,2020,1,1
270670,2020,1,1
270895,2020,1,1
280030,2020,1,2
280060,2020,1,1
290210,2020,1,1
290410,2020,1,1
290710,2020,1,1
290750,2020,1,1
290790,2020,1,1
290910,2020,1,1
291080,2020,1,3
291733,2020,1,1
291740,2020,1,1
291770,2020,1,1
291840,2020,1,1
292285,2020,1,1
292595,2020,1,1
292750,2020,1,1
292970,2020,1,1
293080,2020,1,1
293190,2020,1,1
293360,2020,1,2
310340,2020,1,2
310620,2020,1,6
310900,2020,1,1
311860,2020,1,1
312410,2020,1,1
312960,2020,1,1
313130,2020,1,2
314180,2020,1,1
314330,2020,1,1
314505,2020,1,1
315200,2020,1,1
315725,2020,1,1
315780,2020,1,2
316720,2020,1,2
316860,2020,1,1
317120,2020,1,1
330330,2020,1,1
330455,2020,1,1
350770,2020,1,1
351440,2020,1,2
352870,2020,1,1
352900,2020,1,1
353540,2020,1,1
354770,2020,1,1
355030,2020,1,1
355500,2020,1,1
500110,2020,1,1
500270,2020,1,4
500295,2020,1,1
500330,2020,1,1
500640,2020,1,1
500830,2020,1,1
510760,2020,1,1
520140,2020,1,1
520890,2020,1,1
530010,2020,1,1
140070,2020,2,1
150020,2020,2,1
150190,2020,2,1
150210,2020,2,1
150215,2020,2,3
150293,2020,2,1
150420,2020,2,8
150470,2020,2,2
150506,2020,2,2
150543,2020,2,2
150549,2020,2,1
150553,2020,2,3
150613,2020,2,2
150745,2020,2,2
150800,2020,2,3
170100,2020,2,1
170210,2020,2,2
170255,2020,2,1
170900,2020,2,1
171195,2020,2,1
171200,2020,2,1
171370,2020,2,1
171610,2020,2,1
171820,2020,2,1
171850,2020,2,1
171880,2020,2,1
172100,2020,2,1
172110,2020,2,1
172208,2020,2,1
210060,2020,2,1
210080,2020,2,1
210100,2020,2,1
210140,2020,2,1
210203,2020,2,2
210255,2020,2,1
210270,2020,2,1
210300,2020,2,1
210320,2020,2,1
210330,2020,2,1
210405,2020,2,1
210455,2020,2,1
210467,2020,2,2
210530,2020,2,1
210660,2020,2,2
210805,2020,2,1
210960,2020,2,1
211110,2020,2,1
211120,2020,2,3
211130,2020,2,5
211280,2020,2,1
211400,2020,2,1
220120,2020,2,2
220345,2020,2,1
220420,2020,2,1
220510,2020,2,1
220550,2020,2,1
220600,2020,2,1
220700,2020,2,1
220770,2020,2,1
221100,2020,2,3
230160,2020,2,2
230190,2020,2,3
230210,2020,2,1
230280,2020,2,1
230420,2020,2,1
230440,2020,2,4
230550,2020,2,1
230565,2020,2,1
230580,2020,2,1
230630,2020,2,1
230640,2020,2,2
230850,2020,2,1
231050,2020,2,1
231130,2020,2,1
231355,2020,2,1
231400,2020,2,1
240250,2020,2,1
240800,2020,2,1
240810,2020,2,1
241080,2020,2,1
241120,2020,2,1
241200,2020,2,1
251100,2020,2,1
251210,2020,2,1
260080,2020,2,1
260280,2020,2,1
260392,2020,2,1
260415,2020,2,1
260510,2020,2,1
260690,2020,2,1
260730,2020,2,1
260760,2020,2,1
260790,2020,2,1
261020,2020,2,1
261110,2020,2,1
261160,2020,2,1
261300,2020,2,1
261540,2020,2,1
261560,2020,2,1
270010,2020,2,1
270240,2020,2,1
270250,2020,2,1
270255,2020,2,1
270260,2020,2,1
270290,2020,2,1
270320,2020,2,1
270630,2020,2,1
270640,2020,2,1
280030,2020,2,1
280210,2020,2,1
280240,2020,2,1
290010,2020,2,1
290300,2020,2,2
290320,2020,2,1
290390,2020,2,1
290520,2020,2,1
290530,2020,2,1
290710,2020,2,1
290790,2020,2,1
291130,2020,2,1
291250,2020,2,1
291470,2020,2,1
291840,2020,2,2
291850,2020,2,1
291950,2020,2,1
292050,2020,2,1
292080,2020,2,1
292560,2020,2,1
292740,2020,2,1
293050,2020,2,1
310620,2020,2,7
310900,2020,2,1
311880,2020,2,1
312090,2020,2,1
312510,2020,2,1
312770,2020,2,1
312980,2020,2,2
313010,2020,2,1
313370,2020,2,1
313505,2020,2,1
314330,2020,2,2
314435,2020,2,1
315120,2020,2,1
315320,2020,2,1
315390,2020,2,1
315450,2020,2,2
315460,2020,2,2
316720,2020,2,1
350210,2020,2,1
352170,2020,2,1
352890,2020,2,1
352900,2020,2,1
353310,2020,2,1
354130,2020,2,3
354140,2020,2,1
355060,2020,2,1
420540,2020,2,1
500270,2020,2,11
500320,2020,2,1
500500,2020,2,1
500630,2020,2,3
500660,2020,2,1
500790,2020,2,1
500793,2020,2,1
520530,2020,2,1
520640,2020,2,1
522190,2020,2,1
530010,2020,2,3
140040,2020,3,1
140070,2020,3,1
150010,2020,3,1
150180,2020,3,1
150210,2020,3,2
150277,2020,3,1
150345,2020,3,1
150470,2020,3,1
150506,2020,3,1
150543,2020,3,2
150553,2020,3,2
150613,2020,3,2
150618,2020,3,1
150670,2020,3,1
150775,2020,3,2
150795,2020,3,1
150808,2020,3,1
170210,2020,3,1
170550,2020,3,2
171330,2020,3,1
210005,2020,3,2
210090,2020,3,1
210170,2020,3,1
210230,2020,3,2
210250,2020,3,1
210255,2020,3,1
210320,2020,3,2
210330,2020,3,1
210405,2020,3,1
210810,2020,3,1
210860,2020,3,1
210990,2020,3,2
211003,2020,3,1
211110,2020,3,1
211120,2020,3,2
211130,2020,3,6
220250,2020,3,1
220390,2020,3,1
220555,2020,3,1
220556,2020,3,1
220610,2020,3,1
221100,2020,3,2
230190,2020,3,1
230210,2020,3,1
230280,2020,3,1
230330,2020,3,1
230365,2020,3,1
230370,2020,3,1
230440,2020,3,5
230590,2020,3,1
230640,2020,3,1
230730,2020,3,2
230765,2020,3,1
230780,2020,3,1
230810,2020,3,1
231140,2020,3,1
231150,2020,3,1
231180,2020,3,1
231290,2020,3,1
240110,2020,3,1
260190,2020,3,1
260200,2020,3,1
260790,2020,3,1
261110,2020,3,1
261310,2020,3,1
261350,2020,3,1
261560,2020,3,1
270010,2020,3,1
270030,2020,3,1
270120,2020,3,1
270290,2020,3,1
270310,2020,3,1
270430,2020,3,2
270840,2020,3,1
280120,2020,3,2
290040,2020,3,1
290390,2020,3,1
290395,2020,3,1
290420,2020,3,1
291080,2020,3,3
291700,2020,3,1
291800,2020,3,1
291850,2020,3,1
291915,2020,3,1
291980,2020,3,3
292285,2020,3,1
292925,2020,3,1
293077,2020,3,1
293360,2020,3,1
310620,2020,3,2
310670,2020,3,1
311787,2020,3,1
311860,2020,3,1
312430,2020,3,1
313130,2020,3,2
313240,2020,3,1
313520,2020,3,1
314330,2020,3,1
314610,2020,3,1
315120,2020,3,1
315510,2020,3,1
315780,2020,3,2
316240,2020,3,1
316720,2020,3,2
316870,2020,3,1
317090,2020,3,1
350600,2020,3,1
350950,2020,3,1
352600,2020,3,1
354130,2020,3,1
354660,2020,3,1
354990,2020,3,1
430920,2020,3,1
431490,2020,3,2
500110,2020,3,1
500210,2020,3,1
500270,2020,3,3
500320,2020,3,1
500330,2020,3,1
500740,2020,3,1
510060,2020,3,1
510300,2020,3,1
510760,2020,3,1
520215,2020,3,1
520530,2020,3,1
522140,2020,3,1
522185,2020,3,1
530010,2020,3,2
150010,2020,4,1
150095,2020,4,1
150210,2020,4,1
150215,2020,4,2
150295,2020,4,2
150420,2020,4,1
150503,2020,4,1
150506,2020,4,2
150520,2020,4,1
150543,2020,4,1
150548,2020,4,1
150553,2020,4,6
150563,2020,4,1
150618,2020,4,1
150619,2020,4,1
150715,2020,4,1
150730,2020,4,1
150775,2020,4,1
170105,2020,4,1
170130,2020,4,1
170210,2020,4,2
170220,2020,4,1
170310,2020,4,1
170600,2020,4,1
170770,2020,4,1
171200,2020,4,1
172100,2020,4,1
172210,2020,4,1
210005,2020,4,1
210160,2020,4,1
210170,2020,4,1
210203,2020,4,1
210270,2020,4,1
210320,2020,4,1
210990,2020,4,3
211000,2020,4,1
211130,2020,4,1
211160,2020,4,2
220290,2020,4,1
220390,2020,4,1
220580,2020,4,1
220935,2020,4,1
220960,2020,4,1
221100,2020,4,1
221150,2020,4,1
230200,2020,4,1
230230,2020,4,1
230240,2020,4,1
230365,2020,4,1
230430,2020,4,1
230440,2020,4,4
230450,2020,4,1
230550,2020,4,1
230720,2020,4,1
230725,2020,4,1
230730,2020,4,1
230810,2020,4,1
231130,2020,4,1
231220,2020,4,1
240360,2020,4,1
240460,2020,4,1
240800,2020,4,3
240810,2020,4,3
240930,2020,4,1
241220,2020,4,1
260050,2020,4,1
260300,2020,4,1
260430,2020,4,1
260640,2020,4,1
260770,2020,4,1
261470,2020,4,1
270320,2020,4,1
270670,2020,4,1
270895,2020,4,1
280030,2020,4,1
280670,2020,4,1
290010,2020,4,1
290420,2020,4,1
290960,2020,4,1
291080,2020,4,1
291460,2020,4,1
291800,2020,4,1
291810,2020,4,1
291840,2020,4,1
291980,2020,4,1
291995,2020,4,1
293010,2020,4,1
310620,2020,4,2
310670,2020,4,1
310860,2020,4,1
312770,2020,4,1
313760,2020,4,1
314700,2020,4,1
315460,2020,4,2
315700,2020,4,1
316240,2020,4,1
316245,2020,4,3
316720,2020,4,1
316840,2020,4,1
350550,2020,4,1
350650,2020,4,1
353540,2020,4,1
354880,2020,4,1
355710,2020,4,1
500210,2020,4,1
500230,2020,4,1
500270,2020,4,9
500490,2020,4,1
500800,2020,4,1
500830,2020,4,1
510335,2020,4,1
510704,2020,4,1
510760,2020,4,1
520320,2020,4,1
520530,2020,4,1
521308,2020,4,1
521730,2020,4,1
521950,2020,4,1
150034,2020,5,1
150215,2020,5,3
150276,2020,5,2
150295,2020,5,1
150304,2020,5,1
150506,2020,5,4
150543,2020,5,1
150553,2020,5,1
150555,2020,5,1
150800,2020,5,1
170105,2020,5,1
170210,2020,5,1
170220,2020,5,1
170900,2020,5,1
171320,2020,5,1
171610,2020,5,2
171820,2020,5,1
172090,2020,5,1
172100,2020,5,1
210005,2020,5,1
210140,2020,5,1
210160,2020,5,2
210170,2020,5,1
210300,2020,5,1
210320,2020,5,1
210330,2020,5,1
210340,2020,5,1
210380,2020,5,1
210480,2020,5,1
210530,2020,5,5
210540,2020,5,2
210690,2020,5,1
210750,2020,5,1
210825,2020,5,2
210990,2020,5,2
211120,2020,5,1
211130,2020,5,1
211163,2020,5,1
220320,2020,5,1
220390,2020,5,1
220550,2020,5,1
220570,2020,5,1
220830,2020,5,1
221060,2020,5,1
221100,2020,5,2
230170,2020,5,1
230250,2020,5,1
230360,2020,5,1
230370,2020,5,1
230420,2020,5,3
230440,2020,5,1
230600,2020,5,1
230750,2020,5,1
230765,2020,5,1
230810,2020,5,1
231130,2020,5,1
231400,2020,5,1
240260,2020,5,1
240325,2020,5,1
240810,2020,5,2
240820,2020,5,1
260170,2020,5,1
261300,2020,5,1
270030,2020,5,2
270180,2020,5,1
270220,2020,5,1
270255,2020,5,1
270410,2020,5,1
270720,2020,5,1
280030,2020,5,1
291080,2020,5,1
291240,2020,5,1
291300,2020,5,1
291460,2020,5,1
291830,2020,5,1
291850,2020,5,1
292600,2020,5,1
293020,2020,5,1
293100,2020,5,1
293360,2020,5,1
310340,2020,5,1
310620,2020,5,5
310670,2020,5,2
311860,2020,5,1
312360,2020,5,1
312670,2020,5,1
313115,2020,5,1
314700,2020,5,1
314915,2020,5,1
315460,2020,5,1
315780,2020,5,2
316720,2020,5,1
317000,2020,5,1
317103,2020,5,1
330455,2020,5,1
350600,2020,5,2
351310,2020,5,1
353310,2020,5,1
353600,2020,5,1
354130,2020,5,1
354140,2020,5,1
354980,2020,5,1
355230,2020,5,1
431490,2020,5,1
500270,2020,5,8
500320,2020,5,1
500410,2020,5,1
500520,2020,5,1
520620,2020,5,1
520870,2020,5,1
521460,2020,5,1
522140,2020,5,1
150120,2020,6,1
150277,2020,6,2
150295,2020,6,1
150420,2020,6,2
150506,2020,6,1
150520,2020,6,1
150549,2020,6,1
150553,2020,6,4
150555,2020,6,1
150570,2020,6,1
150616,2020,6,2
150800,2020,6,1
150808,2020,6,2
150812,2020,6,1
170130,2020,6,1
170210,2020,6,2
170900,2020,6,1
170950,2020,6,2
171610,2020,6,1
171820,2020,6,1
172100,2020,6,1
172210,2020,6,1
210095,2020,6,1
210160,2020,6,1
210203,2020,6,1
210230,2020,6,4
210232,2020,6,1
210240,2020,6,1
210275,2020,6,1
210320,2020,6,3
210340,2020,6,1
210420,2020,6,1
210467,2020,6,1
210540,2020,6,1
210750,2020,6,1
210900,2020,6,1
210945,2020,6,1
210990,2020,6,1
211120,2020,6,1
211130,2020,6,5
211220,2020,6,1
211300,2020,6,1
211400,2020,6,1
220208,2020,6,1
220310,2020,6,1
220330,2020,6,1
221100,2020,6,2
230120,2020,6,1
230200,2020,6,1
230230,2020,6,1
230280,2020,6,1
230370,2020,6,1
230440,2020,6,3
230465,2020,6,1
230730,2020,6,1
230750,2020,6,1
230765,2020,6,1
230780,2020,6,1
231130,2020,6,1
231180,2020,6,1
231290,2020,6,1
231400,2020,6,1
240270,2020,6,1
240360,2020,6,1
240710,2020,6,1
240800,2020,6,1
241450,2020,6,1
251620,2020,6,1
260392,2020,6,1
260510,2020,6,1
260765,2020,6,1
261020,2020,6,1
261070,2020,6,2
261300,2020,6,1
280120,2020,6,2
290120,2020,6,1
290323,2020,6,2
290475,2020,6,1
290755,2020,6,1
291290,2020,6,1
291470,2020,6,1
291650,2020,6,1
291735,2020,6,1
291840,2020,6,2
291850,2020,6,1
292465,2020,6,1
292570,2020,6,1
293080,2020,6,1
293360,2020,6,1
310620,2020,6,4
310670,2020,6,1
311860,2020,6,1
312160,2020,6,1
313330,2020,6,1
313600,2020,6,1
313640,2020,6,1
314330,2020,6,2
314655,2020,6,1
315460,2020,6,1
317080,2020,6,1
350650,2020,6,1
350770,2020,6,1
350950,2020,6,1
353470,2020,6,1
353730,2020,6,1
354140,2020,6,1
354570,2020,6,1
355500,2020,6,1
355610,2020,6,1
355710,2020,6,1
500070,2020,6,1
500270,2020,6,1
500320,2020,6,1
500490,2020,6,1
510760,2020,6,1
521523,2020,6,1
530010,2020,6,1
130310,2020,7,1
140045,2020,7,1
150190,2020,7,1
150215,2020,7,2
150290,2020,7,1
150293,2020,7,1
150304,2020,7,1
150370,2020,7,1
150390,2020,7,1
150420,2020,7,4
150470,2020,7,1
150497,2020,7,1
150506,2020,7,1
150543,2020,7,1
150549,2020,7,1
150680,2020,7,1
150720,2020,7,1
170240,2020,7,1
170650,2020,7,3
170950,2020,7,1
171820,2020,7,1
171900,2020,7,1
172065,2020,7,1
210047,2020,7,1
210060,2020,7,3
210090,2020,7,1
210150,2020,7,1
210170,2020,7,1
210203,2020,7,1
210220,2020,7,1
210232,2020,7,2
210255,2020,7,1
210300,2020,7,1
210320,2020,7,3
210330,2020,7,2
210350,2020,7,1
210380,2020,7,2
210410,2020,7,1
210450,2020,7,1
210460,2020,7,1
210467,2020,7,3
210500,2020,7,1
210510,2020,7,1
210530,2020,7,1
210540,2020,7,1
210550,2020,7,2
210637,2020,7,1
210735,2020,7,1
210790,2020,7,1
210890,2020,7,1
210900,2020,7,1
210960,2020,7,2
211003,2020,7,1
211030,2020,7,1
211120,2020,7,1
211130,2020,7,3
211210,2020,7,1
220040,2020,7,1
220208,2020,7,1
220230,2020,7,1
220250,2020,7,2
220271,2020,7,1
220620,2020,7,1
220667,2020,7,1
220700,2020,7,1
220810,2020,7,1
220860,2020,7,1
221050,2020,7,1
221060,2020,7,1
221100,2020,7,4
230190,2020,7,1
230250,2020,7,1
230270,2020,7,1
230290,2020,7,1
230440,2020,7,8
230550,2020,7,1
230565,2020,7,1
230640,2020,7,1
230765,2020,7,2
230850,2020,7,2
231310,2020,7,1
231320,2020,7,1
241200,2020,7,1
250220,2020,7,1
250280,2020,7,1
250370,2020,7,2
250560,2020,7,1
250670,2020,7,1
260200,2020,7,1
260730,2020,7,1
260790,2020,7,1
260870,2020,7,1
260990,2020,7,1
261110,2020,7,2
261160,2020,7,1
261240,2020,7,1
261620,2020,7,1
270120,2020,7,1
270255,2020,7,1
270590,2020,7,1
280030,2020,7,1
280140,2020,7,1
280150,2020,7,1
280450,2020,7,1
280540,2020,7,1
290115,2020,7,1
290410,2020,7,1
291080,2020,7,1
291650,2020,7,1
291835,2020,7,1
291840,2020,7,1
292380,2020,7,1
292800,2020,7,1
293010,2020,7,1
293080,2020,7,1
310340,2020,7,2
310620,2020,7,2
310670,2020,7,1
311750,2020,7,1
311860,2020,7,1
311890,2020,7,1
312707,2020,7,1
312965,2020,7,1
312980,2020,7,1
313130,2020,7,2
313250,2020,7,1
313270,2020,7,1
314330,2020,7,3
315460,2020,7,1
315895,2020,7,1
315950,2020,7,1
316720,2020,7,1
317000,2020,7,1
317020,2020,7,1
317090,2020,7,1
317120,2020,7,1
317160,2020,7,1
350210,2020,7,2
350600,2020,7,2
350950,2020,7,1
352650,2020,7,1
353010,2020,7,2
353460,2020,7,1
354140,2020,7,1
354980,2020,7,1
355030,2020,7,1
355500,2020,7,2
431490,2020,7,1
500270,2020,7,8
500630,2020,7,1
520140,2020,7,1
520396,2020,7,1
521150,2020,7,1
521250,2020,7,1
521450,2020,7,1
140002,2020,8,1
140045,2020,8,1
140070,2020,8,1
150215,2020,8,2
150275,2020,8,1
150370,2020,8,1
150380,2020,8,1
150390,2020,8,1
150460,2020,8,1
150520,2020,8,3
150543,2020,8,2
150618,2020,8,1
150795,2020,8,1
150797,2020,8,1
150800,2020,8,1
150840,2020,8,1
170190,2020,8,1
170388,2020,8,1
171820,2020,8,1
172100,2020,8,2
172120,2020,8,1
210005,2020,8,1
210043,2020,8,1
210100,2020,8,1
210140,2020,8,1
210170,2020,8,2
210232,2020,8,1
210280,2020,8,2
210320,2020,8,3
210330,2020,8,1
210360,2020,8,1
210380,2020,8,1
210400,2020,8,1
210450,2020,8,1
210467,2020,8,2
210480,2020,8,1
210510,2020,8,1
210530,2020,8,2
210637,2020,8,1
210663,2020,8,1
210780,2020,8,2
210825,2020,8,1
210890,2020,8,1
210910,2020,8,2
210945,2020,8,1
210990,2020,8,1
211020,2020,8,1
211070,2020,8,1
211107,2020,8,2
211120,2020,8,1
211130,2020,8,1
211163,2020,8,1
211210,2020,8,1
211227,2020,8,1
211270,2020,8,1
211400,2020,8,1
220190,2020,8,1
220275,2020,8,1
220310,2020,8,1
220552,2020,8,1
221050,2020,8,1
221100,2020,8,2
230010,2020,8,1
230190,2020,8,1
230420,2020,8,1
230440,2020,8,6
230660,2020,8,1
230765,2020,8,1
230810,2020,8,1
231040,2020,8,1
231100,2020,8,1
231130,2020,8,1
231140,2020,8,1
231270,2020,8,1
231290,2020,8,1
231340,2020,8,1
231350,2020,8,1
240145,2020,8,1
241080,2020,8,1
241120,2020,8,1
251390,2020,8,1
260300,2020,8,1
260990,2020,8,1
261110,2020,8,1
261350,2020,8,1
261390,2020,8,1
270030,2020,8,1
270310,2020,8,2
270440,2020,8,1
270840,2020,8,1
280030,2020,8,2
280060,2020,8,1
280280,2020,8,1
280320,2020,8,2
280560,2020,8,1
290320,2020,8,1
290323,2020,8,1
290327,2020,8,1
290360,2020,8,1
290390,2020,8,1
290410,2020,8,1
290590,2020,8,1
291160,2020,8,1
291170,2020,8,2
291310,2020,8,1
291370,2020,8,1
291535,2020,8,1
291650,2020,8,2
291740,2020,8,1
291995,2020,8,1
292225,2020,8,1
292340,2020,8,1
292560,2020,8,1
292640,2020,8,1
292670,2020,8,1
293050,2020,8,1
293080,2020,8,1
293100,2020,8,1
293180,2020,8,1
293190,2020,8,1
293240,2020,8,1
310540,2020,8,1
310620,2020,8,1
310670,2020,8,1
311860,2020,8,1
314140,2020,8,1
315670,2020,8,1
316245,2020,8,2
316720,2020,8,1
316970,2020,8,1
317120,2020,8,1
330455,2020,8,1
330630,2020,8,1
350580,2020,8,1
350650,2020,8,1
352890,2020,8,2
353540,2020,8,1
353740,2020,8,1
354100,2020,8,2
355030,2020,8,1
411840,2020,8,1
500090,2020,8,1
500270,2020,8,6
500330,2020,8,2
500710,2020,8,1
510665,2020,8,1
510760,2020,8,1
520396,2020,8,1
520870,2020,8,1
521090,2020,8,1
521730,2020,8,1
150270,2020,9,2
150420,2020,9,3
150470,2020,9,1
150520,2020,9,1
150613,2020,9,1
150680,2020,9,1
150780,2020,9,1
150808,2020,9,1
170210,2020,9,1
170220,2020,9,1
170255,2020,9,1
170950,2020,9,1
172100,2020,9,2
210005,2020,9,1
210043,2020,9,1
210060,2020,9,1
210087,2020,9,1
210095,2020,9,1
210120,2020,9,1
210200,2020,9,3
210270,2020,9,1
210300,2020,9,1
210330,2020,9,2
210350,2020,9,1
210400,2020,9,1
210440,2020,9,2
210467,2020,9,1
210520,2020,9,1
210530,2020,9,2
210540,2020,9,1
210735,2020,9,1
210805,2020,9,1
210810,2020,9,1
210900,2020,9,2
210990,2020,9,3
211085,2020,9,1
211110,2020,9,1
211130,2020,9,2
211163,2020,9,1
211174,2020,9,1
211210,2020,9,1
211290,2020,9,1
220130,2020,9,1
220320,2020,9,1
220480,2020,9,1
220580,2020,9,1
220620,2020,9,1
221050,2020,9,3
221060,2020,9,1
221100,2020,9,4
230070,2020,9,1
230190,2020,9,1
230230,2020,9,1
230250,2020,9,1
230260,2020,9,1
230320,2020,9,1
230370,2020,9,1
230420,2020,9,1
230426,2020,9,1
230440,2020,9,7
230470,2020,9,1
230630,2020,9,1
230640,2020,9,1
230710,2020,9,1
230730,2020,9,1
230770,2020,9,2
230970,2020,9,1
231140,2020,9,1
240150,2020,9,1
240260,2020,9,1
240325,2020,9,1
240800,2020,9,2
240810,2020,9,3
241070,2020,9,1
250420,2020,9,1
250430,2020,9,1
250480,2020,9,1
250680,2020,9,1
251190,2020,9,1
260080,2020,9,1
260160,2020,9,1
260310,2020,9,1
260410,2020,9,1
260770,2020,9,1
261040,2020,9,1
261070,2020,9,1
261090,2020,9,1
261110,2020,9,1
261330,2020,9,1
261410,2020,9,1
270030,2020,9,1
270160,2020,9,1
270235,2020,9,1
270260,2020,9,1
270290,2020,9,1
270330,2020,9,1
270440,2020,9,1
280010,2020,9,1
280120,2020,9,1
280210,2020,9,2
280390,2020,9,1
280540,2020,9,1
280560,2020,9,1
290040,2020,9,1
290135,2020,9,1
290170,2020,9,1
290390,2020,9,1
290550,2020,9,1
290590,2020,9,1
290687,2020,9,1
290810,2020,9,1
290990,2020,9,1
291380,2020,9,1
291875,2020,9,1
292120,2020,9,1
292730,2020,9,1
293360,2020,9,1
310340,2020,9,1
310620,2020,9,3
312090,2020,9,1
312980,2020,9,1
313130,2020,9,1
313330,2020,9,1
313760,2020,9,1
315180,2020,9,1
315450,2020,9,1
315460,2020,9,2
315560,2020,9,1
316720,2020,9,2
316870,2020,9,1
317020,2020,9,1
317040,2020,9,1
350550,2020,9,1
350600,2020,9,1
350950,2020,9,1
351100,2020,9,1
351440,2020,9,1
352900,2020,9,1
354130,2020,9,1
354140,2020,9,2
354770,2020,9,1
355030,2020,9,2
355370,2020,9,1
355430,2020,9,1
500270,2020,9,7
500520,2020,9,1
500710,2020,9,1
500740,2020,9,1
500830,2020,9,2
520530,2020,9,1
520870,2020,9,4
521500,2020,9,1
521760,2020,9,1
140070,2020,10,2
150034,2020,10,1
150270,2020,10,1
150420,2020,10,2
150520,2020,10,2
150543,2020,10,1
150549,2020,10,1
150553,2020,10,2
150563,2020,10,1
150590,2020,10,1
150616,2020,10,2
150618,2020,10,1
150808,2020,10,1
150810,2020,10,1
160020,2020,10,1
170030,2020,10,1
170210,2020,10,3
170290,2020,10,1
170600,2020,10,1
170900,2020,10,1
171050,2020,10,1
171180,2020,10,1
171840,2020,10,1
172100,2020,10,2
172110,2020,10,1
210010,2020,10,1
210030,2020,10,1
210090,2020,10,1
210200,2020,10,4
210203,2020,10,1
210275,2020,10,1
210320,2020,10,2
210330,2020,10,1
210350,2020,10,2
210420,2020,10,1
210460,2020,10,1
210467,2020,10,1
210480,2020,10,1
210510,2020,10,1
210530,2020,10,1
210550,2020,10,1
210632,2020,10,1
210663,2020,10,1
210730,2020,10,1
210900,2020,10,1
210945,2020,10,1
210990,2020,10,3
211003,2020,10,1
211120,2020,10,2
211130,2020,10,4
211153,2020,10,1
211172,2020,10,1
211250,2020,10,1
211300,2020,10,1
221100,2020,10,4
221110,2020,10,1
230190,2020,10,2
230200,2020,10,1
230370,2020,10,1
230420,2020,10,1
230440,2020,10,4
230445,2020,10,1
230610,2020,10,1
230630,2020,10,1
230655,2020,10,1
230730,2020,10,1
230810,2020,10,1
230840,2020,10,1
231070,2020,10,1
231140,2020,10,1
240145,2020,10,1
240200,2020,10,1
240780,2020,10,1
240810,2020,10,2
240860,2020,10,1
241400,2020,10,2
260110,2020,10,1
260160,2020,10,1
260410,2020,10,2
260560,2020,10,1
260960,2020,10,1
261070,2020,10,1
261080,2020,10,1
261300,2020,10,1
261310,2020,10,1
261610,2020,10,1
270030,2020,10,1
270120,2020,10,1
270255,2020,10,1
270330,2020,10,1
270570,2020,10,1
270630,2020,10,1
280030,2020,10,1
280320,2020,10,1
280340,2020,10,1
280450,2020,10,1
280480,2020,10,3
290300,2020,10,1
290327,2020,10,1
290390,2020,10,4
290810,2020,10,1
290890,2020,10,1
291005,2020,10,1
291070,2020,10,1
291080,2020,10,2
291110,2020,10,1
291250,2020,10,1
291650,2020,10,1
291800,2020,10,1
292405,2020,10,1
292690,2020,10,1
292970,2020,10,1
310340,2020,10,1
310400,2020,10,1
310620,2020,10,6
311940,2020,10,1
312030,2020,10,1
312410,2020,10,3
313120,2020,10,1
313130,2020,10,1
313505,2020,10,1
313630,2020,10,1
313657,2020,10,1
314270,2020,10,1
314330,2020,10,2
314420,2020,10,1
314710,2020,10,1
315360,2020,10,1
315460,2020,10,3
315700,2020,10,1
315780,2020,10,2
315895,2020,10,1
316245,2020,10,1
316720,2020,10,1
317120,2020,10,1
317160,2020,10,1
330455,2020,10,1
350600,2020,10,1
352670,2020,10,1
353010,2020,10,1
354130,2020,10,1
355500,2020,10,2
420200,2020,10,1
431490,2020,10,1
500270,2020,10,6
500370,2020,10,1
500730,2020,10,1
500830,2020,10,1
510270,2020,10,1
510760,2020,10,1
521308,2020,10,1
522108,2020,10,1
522185,2020,10,1
530010,2020,10,1
140045,2020,11,2
140070,2020,11,1
150010,2020,11,1
150270,2020,11,1
150380,2020,11,1
150405,2020,11,1
150460,2020,11,1
150520,2020,11,1
150543,2020,11,1
150549,2020,11,1
150563,2020,11,1
150630,2020,11,1
150680,2020,11,2
150775,2020,11,1
150808,2020,11,1
170190,2020,11,1
170210,2020,11,4
170240,2020,11,1
170300,2020,11,1
170900,2020,11,1
170950,2020,11,1
171110,2020,11,1
171320,2020,11,1
171610,2020,11,2
171790,2020,11,1
171886,2020,11,1
172065,2020,11,1
172100,2020,11,1
210005,2020,11,1
210087,2020,11,1
210125,2020,11,1
210200,2020,11,2
210320,2020,11,1
210330,2020,11,1
210340,2020,11,1
210405,2020,11,1
210780,2020,11,1
210825,2020,11,1
210880,2020,11,1
210927,2020,11,1
210990,2020,11,1
211020,2020,11,1
